ItemName,Brand,BrandHash,ProductName,CompanyURL,ItemHash,MPN,UPC,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,Cat_0,Cat_1,Cat_2,ProductHash,Price,Cost,ListPrice,dt,ImageURL,Availability,OnSale,Inventory,Conversion_PCT,UnitsSold,Revenue,feature_8
Infinix S5 Pro (Violet  64 GB),Infinix,-2135702467,Infinix S5 Pro ,https://www.flipkart.com,-865362161,-865362161,-865362161,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,48MP + 2MP + Low Light Sensor | 16MP Front Camera,4000 mAh Li-ion Polymer Battery,MediaTek Helio P35 (MTK6765) Processor,Pop Up AI Selfie Camera with Full View Display,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,Home,Mobiles & Accessories,Mobiles,-1314798545,11499,10349,12999,29072020,https://www.flipkart.com\/infinix-s5-pro-violet-64-gb/p/itmff12bcc4ef407?pid=MOBFZGMSTYBKQQZY&lid=LSTMOBFZGMSTYBKQQZYWPYN21&marketplace=FLIPKART&srno=b_1_11&otracker=browse&fm=organic&iid=4cf34d0f-ab3a-4d2c-82a4-ff244f0dcd52.MOBFZGMSTYBKQQZY.SEARCH&ssid=55aoybmj7k0000001596019794520,1,1,19,0.3267269232471681,28,127466,
Infinix S5 Pro (Sea Blue  64 GB),Infinix,-2135702467,Infinix S5 Pro ,https://www.flipkart.com,1758773939,1758773939,1758773939,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,48MP + 2MP + Low Light Sensor | 16MP Front Camera,4000 mAh Li-ion Polymer Battery,MediaTek Helio P35 (MTK6765) Processor,Pop Up AI Selfie Camera with Full View Display,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,Home,Mobiles & Accessories,Mobiles,-1314798545,11499,9659,12999,29072020,https://www.flipkart.com\/infinix-s5-pro-sea-blue-64-gb/p/itmff12bcc4ef407?pid=MOBFQ36BQN6U4DSS&lid=LSTMOBFQ36BQN6U4DSSLPCHND&marketplace=FLIPKART&srno=b_1_12&otracker=browse&fm=organic&iid=4cf34d0f-ab3a-4d2c-82a4-ff244f0dcd52.MOBFQ36BQN6U4DSS.SEARCH&ssid=55aoybmj7k0000001596019794520,1,1,28,0.7355970701830354,28,998563,
Infinix Hot 8 (Shark Grey  64 GB),Infinix,-2135702467,Infinix Hot 8 ,https://www.flipkart.com,792099066,792099066,792099066,4 GB RAM | 64 GB ROM,16.56 cm (6.52 inch) HD+ Display,13MP + 2MP + Low Light Sensor | 8MP Front Camera,5000 mAh Li-ion Polymer Battery,Helio P22 (MTK6762) Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,Home,Mobiles & Accessories,Mobiles,-333929160,8499,7139,9999,29072020,https://www.flipkart.com\/infinix-hot-8-shark-grey-64-gb/p/itm176568dde7f63?pid=MOBFJJJVUFPVBAGC&lid=LSTMOBFJJJVUFPVBAGC5GJHX2&marketplace=FLIPKART&srno=b_1_13&otracker=browse&fm=organic&iid=4cf34d0f-ab3a-4d2c-82a4-ff244f0dcd52.MOBFJJJVUFPVBAGC.SEARCH&ssid=55aoybmj7k0000001596019794520,1,1,23,0.9892548647196727,35,381751,
Infinix Hot 8 (Cosmic Purple  64 GB),Infinix,-2135702467,Infinix Hot 8 ,https://www.flipkart.com,607101426,607101426,607101426,4 GB RAM | 64 GB ROM,16.56 cm (6.52 inch) HD+ Display,13MP + 2MP + Low Light Sensor | 8MP Front Camera,5000 mAh Li-ion Polymer Battery,Helio P22 (MTK6762) Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,Home,Mobiles & Accessories,Mobiles,-333929160,8499,7904,9999,29072020,https://www.flipkart.com\/infinix-hot-8-cosmic-purple-64-gb/p/itm176568dde7f63?pid=MOBFJJJV9QB8P4EU&lid=LSTMOBFJJJV9QB8P4EURBGGNV&marketplace=FLIPKART&srno=b_1_14&otracker=browse&fm=organic&iid=4cf34d0f-ab3a-4d2c-82a4-ff244f0dcd52.MOBFJJJV9QB8P4EU.SEARCH&ssid=55aoybmj7k0000001596019794520,1,1,38,0.7069160606926267,13,308974,
Infinix Hot 8 (Quetzal Cyan  64 GB),Infinix,-2135702467,Infinix Hot 8 ,https://www.flipkart.com,1868789685,1868789685,1868789685,4 GB RAM | 64 GB ROM,16.56 cm (6.52 inch) HD+ Display,13MP + 2MP + Low Light Sensor | 8MP Front Camera,5000 mAh Li-ion Polymer Battery,Helio P22 (MTK6762) Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,Home,Mobiles & Accessories,Mobiles,-333929160,8499,7564,9999,29072020,https://www.flipkart.com\/infinix-hot-8-quetzal-cyan-64-gb/p/itm176568dde7f63?pid=MOBFJJJVH6QYNE3P&lid=LSTMOBFJJJVH6QYNE3PL86ZA6&marketplace=FLIPKART&srno=b_1_15&otracker=browse&fm=organic&iid=4cf34d0f-ab3a-4d2c-82a4-ff244f0dcd52.MOBFJJJVH6QYNE3P.SEARCH&ssid=55aoybmj7k0000001596019794520,1,1,17,0.9595144239153781,22,327840,
Infinix Hot 7 (Midnight Black  64 GB),Infinix,-2135702467,Infinix Hot 7 ,https://www.flipkart.com,229134789,229134789,229134789,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.72 cm (6.19 inch) HD+ Display,13MP + 2MP | 13MP + 2MP Dual Front Camera,4000 mAh Li-ion Polymer Battery,Helio P25 (MTK6757CD) Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,Home,Mobiles & Accessories,Mobiles,-950109821,9999,8599,9900,29072020,https://www.flipkart.com\/infinix-hot-7-midnight-black-64-gb/p/itmfhvqduy3nrcuu?pid=MOBFHVQDJABWUVCV&lid=LSTMOBFHVQDJABWUVCVLRYA3F&marketplace=FLIPKART&srno=b_1_16&otracker=browse&fm=organic&iid=4cf34d0f-ab3a-4d2c-82a4-ff244f0dcd52.MOBFHVQDJABWUVCV.SEARCH&ssid=55aoybmj7k0000001596019794520,1,1,38,0.37491683137150145,46,735986,
Infinix Hot S3X (Tradew Gray  32 GB),Infinix,-2135702467,Infinix Hot S3X ,https://www.flipkart.com,690925657,690925657,690925657,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 16MP Front Camera,4000 mAh Li-ion Polymer Battery,Qualcomm Snapdragon Octa-core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,Home,Mobiles & Accessories,Mobiles,-595762381,10999,10339,10800,29072020,https://www.flipkart.com\/infinix-hot-s3x-tradew-gray-32-gb/p/itmfaqv6agscjwyx?pid=MOBF9V6QY25HUTHX&lid=LSTMOBF9V6QY25HUTHXRDMWBM&marketplace=FLIPKART&srno=b_1_17&otracker=browse&fm=organic&iid=4cf34d0f-ab3a-4d2c-82a4-ff244f0dcd52.MOBF9V6QY25HUTHX.SEARCH&ssid=55aoybmj7k0000001596019794520,1,1,25,0.7874754450216178,15,470198,
Infinix Note 5 (Berlin Gray  32 GB),Infinix,-2135702467,Infinix Note 5 ,https://www.flipkart.com,-1573887807,-1573887807,-1573887807,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,15.21 cm (5.99 inch) Full HD+ Display,12MP Rear Camera | 16MP Front Camera,4500 mAh Li-ion Polymer Battery,Mediatek helio P23 Octa core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,Home,Mobiles & Accessories,Mobiles,741320579,7599,6991,10999,29072020,https://www.flipkart.com\/infinix-note-5-berlin-gray-32-gb/p/itmf84r83q9zz8x6?pid=MOBF84R8KTMS8MHB&lid=LSTMOBF84R8KTMS8MHB2BGB44&marketplace=FLIPKART&srno=b_1_18&otracker=browse&fm=organic&iid=4cf34d0f-ab3a-4d2c-82a4-ff244f0dcd52.MOBF84R8KTMS8MHB.SEARCH&ssid=55aoybmj7k0000001596019794520,1,1,37,0.08843339075858614,27,897631,
Infinix S4 (Space Gray  32 GB),Infinix,-2135702467,Infinix S4 ,https://www.flipkart.com,-1045986589,-1045986589,-1045986589,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.77 cm (6.21 inch) HD+ Display,13MP + 2MP Depth Sensor + 8MP Wide Angle sensor | 32MP Front Camera,4000 mAh Battery,2.0 GHz Helio P22 64-bit Octa Core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,Home,Mobiles & Accessories,Mobiles,898632082,9599,7871,9999,29072020,https://www.flipkart.com\/infinix-s4-space-gray-32-gb/p/itmfgju8hzamxzxx?pid=MOBFGJU8V3JMCZ5Z&lid=LSTMOBFGJU8V3JMCZ5ZWBXFD1&marketplace=FLIPKART&srno=b_1_19&otracker=browse&fm=organic&iid=4cf34d0f-ab3a-4d2c-82a4-ff244f0dcd52.MOBFGJU8V3JMCZ5Z.SEARCH&ssid=55aoybmj7k0000001596019794520,1,1,15,0.25593672492115915,46,717189,
Infinix Hot S3X (Milan Black  32 GB),Infinix,-2135702467,Infinix Hot S3X ,https://www.flipkart.com,-1643264153,-1643264153,-1643264153,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 16MP Front Camera,4000 mAh Li-ion Polymer Battery,Qualcomm Snapdragon Octa-core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,Home,Mobiles & Accessories,Mobiles,-595762381,10999,9019,10800,29072020,https://www.flipkart.com\/infinix-hot-s3x-milan-black-32-gb/p/itmfaqv6agscjwyx?pid=MOBF9V6QYJDGYW3W&lid=LSTMOBF9V6QYJDGYW3WUF6NPL&marketplace=FLIPKART&srno=b_1_20&otracker=browse&fm=organic&iid=4cf34d0f-ab3a-4d2c-82a4-ff244f0dcd52.MOBF9V6QYJDGYW3W.SEARCH&ssid=55aoybmj7k0000001596019794520,1,1,33,0.8153741106217364,33,728738,
Infinix S4 (Twilight Purple  32 GB),Infinix,-2135702467,Infinix S4 ,https://www.flipkart.com,-1263831926,-1263831926,-1263831926,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.77 cm (6.21 inch) HD+ Display,13MP + 2MP Depth Sensor + 8MP Wide Angle sensor | 32MP Front Camera,4000 mAh Battery,2.0 GHz Helio P22 64-bit Octa Core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,Home,Mobiles & Accessories,Mobiles,898632082,9599,8447,9999,29072020,https://www.flipkart.com\/infinix-s4-twilight-purple-32-gb/p/itmfgju8hzamxzxx?pid=MOBFGJU8NKGEQ2HR&lid=LSTMOBFGJU8NKGEQ2HRNXMXGP&marketplace=FLIPKART&srno=b_1_21&otracker=browse&fm=organic&iid=4cf34d0f-ab3a-4d2c-82a4-ff244f0dcd52.MOBFGJU8NKGEQ2HR.SEARCH&ssid=55aoybmj7k0000001596019794520,1,1,10,0.8563438468554877,41,841609,
Infinix Smart 2 (Sandstone Black  32 GB),Infinix,-2135702467,Infinix Smart 2 ,https://www.flipkart.com,-1318275112,-1318275112,-1318275112,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,13.84 cm (5.45 inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,3050 mAh Li-ion Polymer Battery,MTK6739 64 bit Quad Core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,Home,Mobiles & Accessories,Mobiles,1119162293,7499,6374,7999,29072020,https://www.flipkart.com\/infinix-smart-2-sandstone-black-32-gb/p/itmf7wy6w29wymyp?pid=MOBF7F4YZEJZGYTB&lid=LSTMOBF7F4YZEJZGYTBQYYUWE&marketplace=FLIPKART&srno=b_1_22&otracker=browse&fm=organic&iid=4cf34d0f-ab3a-4d2c-82a4-ff244f0dcd52.MOBF7F4YZEJZGYTB.SEARCH&ssid=55aoybmj7k0000001596019794520,1,1,17,0.3890314749176308,17,295959,
Infinix Smart 2 (Serene Gold  32 GB),Infinix,-2135702467,Infinix Smart 2 ,https://www.flipkart.com,712326527,712326527,712326527,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,13.84 cm (5.45 inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,3050 mAh Li-ion Polymer Battery,MTK6739 64 bit Quad Core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,Home,Mobiles & Accessories,Mobiles,1119162293,7499,6299,7999,29072020,https://www.flipkart.com\/infinix-smart-2-serene-gold-32-gb/p/itmf7wy6w29wymyp?pid=MOBF7F4YZVCTAWYU&lid=LSTMOBF7F4YZVCTAWYUKWVFH4&marketplace=FLIPKART&srno=b_1_23&otracker=browse&fm=organic&iid=4cf34d0f-ab3a-4d2c-82a4-ff244f0dcd52.MOBF7F4YZVCTAWYU.SEARCH&ssid=55aoybmj7k0000001596019794520,1,1,30,0.22546397515447159,37,855202,
Infinix Note 5 (Ice Blue  64 GB),Infinix,-2135702467,Infinix Note 5 ,https://www.flipkart.com,-13614714,-13614714,-13614714,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,15.21 cm (5.99 inch) Full HD+ Display,12MP Rear Camera | 16MP Front Camera,4500 mAh Li-ion Polymer Battery,Mediatek helio P23 Octa core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,Home,Mobiles & Accessories,Mobiles,741320579,7699,7160,12999,29072020,https://www.flipkart.com\/infinix-note-5-ice-blue-64-gb/p/itmf84r8hrdzuzvf?pid=MOBF84R8XBBNSGYQ&lid=LSTMOBF84R8XBBNSGYQV8OTHD&marketplace=FLIPKART&srno=b_1_24&otracker=browse&fm=organic&iid=4cf34d0f-ab3a-4d2c-82a4-ff244f0dcd52.MOBF84R8XBBNSGYQ.SEARCH&ssid=55aoybmj7k0000001596019794520,1,1,30,0.7020949659936423,15,184448,
Motorola Razr (Black  128 GB),Motorola,-496385839,Motorola Razr ,https://www.flipkart.com,-2049054011,-2049054011,-2049054011,6 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Display,16MP Rear Camera | 5MP Front Camera,2510 mAh Battery,SDM710 Processor,Interactive Quick View Display,Flippable and Pocket-Ready Design,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,116028314,124999,117499,149999,29072020,https://www.flipkart.com\/motorola-razr-black-128-gb/p/itm4c4bee7d49861?pid=MOBFZZC4AWRCPCQY&lid=LSTMOBFZZC4AWRCPCQYMRFCGL&marketplace=FLIPKART&srno=b_1_1&otracker=nmenu_sub_Electronics_0_Motorola%20razr&fm=organic&iid=510ee17b-ffd6-4393-bd63-c843d854a581.MOBFZZC4AWRCPCQY.SEARCH&ssid=7il1qzsqg00000001596019796171,1,1,40,0.522690116620171,43,847264,
Motorola Razr (Gold  128 GB),Motorola,-496385839,Motorola Razr ,https://www.flipkart.com,2012325540,2012325540,2012325540,6 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Display,16MP Rear Camera | 5MP Front Camera,2510 mAh Battery,SDM710 Processor,Interactive Quick View Display,Flippable and Pocket-Ready Design,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,116028314,124999,113749,149999,29072020,https://www.flipkart.com\/motorola-razr-gold-128-gb/p/itm160c3d63385fb?pid=MOBFRSB9ZJBRDVCD&lid=LSTMOBFRSB9ZJBRDVCD13CZBB&marketplace=FLIPKART&srno=b_1_2&otracker=nmenu_sub_Electronics_0_Motorola%20razr&fm=organic&iid=510ee17b-ffd6-4393-bd63-c843d854a581.MOBFRSB9ZJBRDVCD.SEARCH&ssid=7il1qzsqg00000001596019796171,1,1,49,0.6087728833500909,15,730054,
