ItemName,Brand,BrandHash,ProductName,CompanyURL,ItemHash,MPN,UPC,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,Cat_0,Cat_1,Cat_2,ProductHash,Price,Cost,ListPrice,dt,ImageURL,Availability,OnSale,Inventory,Conversion_PCT,UnitsSold,Revenue,feature_6,feature_7
Infinix Hot S3X (Aqua Blue  32 GB),Infinix,-1169103458,Infinix Hot S3X ,https://www.flipkart.com,-833006545,-833006545,-833006545,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 16MP Front Camera,4000 mAh Li-ion Polymer Battery,Qualcomm Snapdragon Octa-core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1912645242,10999,9789,10450,16092020,https://www.flipkart.com\/infinix-hot-s3x-aqua-blue-32-gb/p/itmfaqv6agscjwyx?pid=MOBF9V6QKZSKT73X&lid=LSTMOBF9V6QKZSKT73XGBDDCN&marketplace=FLIPKART&srno=b_1_13&otracker=browse&fm=organic&iid=80ef9110-31d9-4dfb-8580-d7efcc69a9fa.MOBF9V6QKZSKT73X.SEARCH&ssid=o7qb0im1cg0000001600250152495,1,1,25,0.15507740562293137,35,743128,,
Infinix Note 5 Stylus (Charcoal Blue  64 GB),Infinix,-1169103458,Infinix Note 5 Stylus ,https://www.flipkart.com,-192571464,-192571464,-192571464,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,15.06 cm (5.93 inch) Full HD+ Display,16MP Rear Camera | 16MP Front Camera,4000 mAh Li-ion Polymer Battery,Mediatek Helio P23 Octa-core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,1840638431,16999,15129,16000,16092020,https://www.flipkart.com\/infinix-note-5-stylus-charcoal-blue-64-gb/p/itmfb2byf2ghgesf?pid=MOBFB2BVN5YHYG8U&lid=LSTMOBFB2BVN5YHYG8UNKM1XU&marketplace=FLIPKART&srno=b_1_14&otracker=browse&fm=organic&iid=80ef9110-31d9-4dfb-8580-d7efcc69a9fa.MOBFB2BVN5YHYG8U.SEARCH&ssid=o7qb0im1cg0000001600250152495,1,1,14,0.03911448529483175,43,594421,,
Infinix Note 5 Stylus (Bordeaux Red  64 GB),Infinix,-1169103458,Infinix Note 5 Stylus ,https://www.flipkart.com,1511677455,1511677455,1511677455,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,15.06 cm (5.93 inch) Full HD+ Display,16MP Rear Camera | 16MP Front Camera,4000 mAh Li-ion Polymer Battery,Mediatek Helio P23 Octa-core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,1840638431,16999,14449,16000,16092020,https://www.flipkart.com\/infinix-note-5-stylus-bordeaux-red-64-gb/p/itmfb2byf2ghgesf?pid=MOBFB2BVHAGGGBTH&lid=LSTMOBFB2BVHAGGGBTHIKIVXA&marketplace=FLIPKART&srno=b_1_15&otracker=browse&fm=organic&iid=80ef9110-31d9-4dfb-8580-d7efcc69a9fa.MOBFB2BVHAGGGBTH.SEARCH&ssid=o7qb0im1cg0000001600250152495,1,1,49,0.6150284855785927,11,120043,,
Infinix Hot 9 (Quetzal Cyan  64 GB),Infinix,-1169103458,Infinix Hot 9 ,https://www.flipkart.com,-1461620607,-1461620607,-1461620607,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) HD+ Display,13 MP + 2 MP + 2 MP + Low Light Sensor | 8MP Front Camera,5000 mAh Li-ion Polymer Battery,MediaTek Helio P22 (64 bit) Processor,1 Year Warranty on Phone  6 Months Warranty on Accessories,Home,Mobiles & Accessories,Mobiles,-747263508,9499,8644,11999,16092020,https://www.flipkart.com\/infinix-hot-9-quetzal-cyan-64-gb/p/itm9d816e65b5dc4?pid=MOBFUXN5NCFVFXGQ&lid=LSTMOBFUXN5NCFVFXGQGL9G4Z&marketplace=FLIPKART&srno=b_1_16&otracker=browse&fm=organic&iid=80ef9110-31d9-4dfb-8580-d7efcc69a9fa.MOBFUXN5NCFVFXGQ.SEARCH&ssid=o7qb0im1cg0000001600250152495,1,1,23,0.2950917407991672,39,503421,,
Infinix Hot S3 (Sandstone Black  64 GB),Infinix,-1169103458,Infinix Hot S3 ,https://www.flipkart.com,-545277077,-545277077,-545277077,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,14.35 cm (5.65 inch) HD+ Display,13MP Rear Camera | 20MP Front Camera,4000 mAh Li-ion Polymer Battery,Qualcomm Snapdragon 430 MSM8937 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,493984853,11999,11399,11300,16092020,https://www.flipkart.com\/infinix-hot-s3-sandstone-black-64-gb/p/itmf4uxphfrfekdt?pid=MOBF22VTZGFZFGNR&lid=LSTMOBF22VTZGFZFGNRUCHRTL&marketplace=FLIPKART&srno=b_1_17&otracker=browse&fm=organic&iid=80ef9110-31d9-4dfb-8580-d7efcc69a9fa.MOBF22VTZGFZFGNR.SEARCH&ssid=o7qb0im1cg0000001600250152495,1,1,29,0.0984704537099953,24,703927,,
Infinix Hot S3 (Topaz Blue  64 GB),Infinix,-1169103458,Infinix Hot S3 ,https://www.flipkart.com,-119528171,-119528171,-119528171,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,14.35 cm (5.65 inch) HD+ Display,13MP Rear Camera | 20MP Front Camera,4000 mAh Li-ion Polymer Battery,Qualcomm Snapdragon 430 MSM8937 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,493984853,11999,9839,11300,16092020,https://www.flipkart.com\/infinix-hot-s3-topaz-blue-64-gb/p/itmf4uxphfrfekdt?pid=MOBF3S32CBQWWHZK&lid=LSTMOBF3S32CBQWWHZKKMQJFE&marketplace=FLIPKART&srno=b_1_18&otracker=browse&fm=organic&iid=80ef9110-31d9-4dfb-8580-d7efcc69a9fa.MOBF3S32CBQWWHZK.SEARCH&ssid=o7qb0im1cg0000001600250152495,1,1,14,0.9098061569665844,33,419689,,
Infinix Hot S3 (Blush Gold  64 GB),Infinix,-1169103458,Infinix Hot S3 ,https://www.flipkart.com,1462521129,1462521129,1462521129,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,14.35 cm (5.65 inch) HD+ Display,13MP Rear Camera | 20MP Front Camera,4000 mAh Li-ion Polymer Battery,Qualcomm Snapdragon 430 MSM8937 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,493984853,11999,11039,11300,16092020,https://www.flipkart.com\/infinix-hot-s3-blush-gold-64-gb/p/itmf4uxphfrfekdt?pid=MOBF22VTNWHZMPTV&lid=LSTMOBF22VTNWHZMPTV458BGO&marketplace=FLIPKART&srno=b_1_19&otracker=browse&fm=organic&iid=80ef9110-31d9-4dfb-8580-d7efcc69a9fa.MOBF22VTNWHZMPTV.SEARCH&ssid=o7qb0im1cg0000001600250152495,1,1,49,0.02562181681285547,33,882782,,
Infinix S4 (Space Gray  32 GB),Infinix,-1169103458,Infinix S4 ,https://www.flipkart.com,1534644073,1534644073,1534644073,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.77 cm (6.21 inch) HD+ Display,13MP + 2MP Depth Sensor + 8MP Wide Angle sensor | 32MP Front Camera,4000 mAh Battery,2.0 GHz Helio P22 64-bit Octa Core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1634770653,9599,8543,9999,16092020,https://www.flipkart.com\/infinix-s4-space-gray-32-gb/p/itmfgju8hzamxzxx?pid=MOBFGJU8V3JMCZ5Z&lid=LSTMOBFGJU8V3JMCZ5ZWBXFD1&marketplace=FLIPKART&srno=b_1_20&otracker=browse&fm=organic&iid=80ef9110-31d9-4dfb-8580-d7efcc69a9fa.MOBFGJU8V3JMCZ5Z.SEARCH&ssid=o7qb0im1cg0000001600250152495,1,1,16,0.5259401608815073,40,771927,,
Infinix Hot 7 (Midnight Black  64 GB),Infinix,-1169103458,Infinix Hot 7 ,https://www.flipkart.com,-1942422872,-1942422872,-1942422872,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.72 cm (6.19 inch) HD+ Display,13MP + 2MP | 13MP + 2MP Dual Front Camera,4000 mAh Li-ion Polymer Battery,Helio P25 (MTK6757CD) Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,191091071,9999,8799,9350,16092020,https://www.flipkart.com\/infinix-hot-7-midnight-black-64-gb/p/itmfhvqduy3nrcuu?pid=MOBFHVQDJABWUVCV&lid=LSTMOBFHVQDJABWUVCVLRYA3F&marketplace=FLIPKART&srno=b_1_21&otracker=browse&fm=organic&iid=80ef9110-31d9-4dfb-8580-d7efcc69a9fa.MOBFHVQDJABWUVCV.SEARCH&ssid=o7qb0im1cg0000001600250152495,1,1,22,0.4554167294895125,22,199278,,
Infinix Hot S3X (Tradew Gray  32 GB),Infinix,-1169103458,Infinix Hot S3X ,https://www.flipkart.com,1924774398,1924774398,1924774398,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 16MP Front Camera,4000 mAh Li-ion Polymer Battery,Qualcomm Snapdragon Octa-core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1912645242,10999,10449,10450,16092020,https://www.flipkart.com\/infinix-hot-s3x-tradew-gray-32-gb/p/itmfaqv6agscjwyx?pid=MOBF9V6QY25HUTHX&lid=LSTMOBF9V6QY25HUTHXRDMWBM&marketplace=FLIPKART&srno=b_1_22&otracker=browse&fm=organic&iid=80ef9110-31d9-4dfb-8580-d7efcc69a9fa.MOBF9V6QY25HUTHX.SEARCH&ssid=o7qb0im1cg0000001600250152495,1,1,34,0.34643184723052745,16,612293,,
Infinix Hot S3X (Milan Black  32 GB),Infinix,-1169103458,Infinix Hot S3X ,https://www.flipkart.com,932944178,932944178,932944178,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 16MP Front Camera,4000 mAh Li-ion Polymer Battery,Qualcomm Snapdragon Octa-core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,-1912645242,10999,9349,10450,16092020,https://www.flipkart.com\/infinix-hot-s3x-milan-black-32-gb/p/itmfaqv6agscjwyx?pid=MOBF9V6QYJDGYW3W&lid=LSTMOBF9V6QYJDGYW3WUF6NPL&marketplace=FLIPKART&srno=b_1_23&otracker=browse&fm=organic&iid=80ef9110-31d9-4dfb-8580-d7efcc69a9fa.MOBF9V6QYJDGYW3W.SEARCH&ssid=o7qb0im1cg0000001600250152495,1,1,36,0.990050588664479,17,802395,,
Infinix S5 Lite (Midnight Black  64 GB),Infinix,-1169103458,Infinix S5 Lite ,https://www.flipkart.com,1275356989,1275356989,1275356989,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.76 cm (6.6 inch) HD+ Display,16MP + 2MP + Low Light Sensor | 16MP Front Camera,4000 mAh Li-ion Polymer Battery,Helio P22 (MTK6762) Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,Home,Mobiles & Accessories,Mobiles,1223879675,8499,7989,9999,16092020,https://www.flipkart.com\/infinix-s5-lite-midnight-black-64-gb/p/itm8d3bbd7115184?pid=MOBFHW8BMTNZZ23D&lid=LSTMOBFHW8BMTNZZ23D98CIIO&marketplace=FLIPKART&srno=b_1_24&otracker=browse&fm=organic&iid=80ef9110-31d9-4dfb-8580-d7efcc69a9fa.MOBFHW8BMTNZZ23D.SEARCH&ssid=o7qb0im1cg0000001600250152495,1,1,34,0.9501981402119728,29,896218,,
Motorola Razr (Gold  128 GB),Motorola,-224005304,Motorola Razr ,https://www.flipkart.com,-1062508394,-1062508394,-1062508394,6 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Display,16MP Rear Camera | 5MP Front Camera,2510 mAh Battery,SDM710 Processor,Interactive Quick View Display,Home,Mobiles & Accessories,Mobiles,100326438,124999,118749,149999,16092020,https://www.flipkart.com\/motorola-razr-gold-128-gb/p/itm160c3d63385fb?pid=MOBFRSB9ZJBRDVCD&lid=LSTMOBFRSB9ZJBRDVCD13CZBB&marketplace=FLIPKART&srno=b_1_1&otracker=nmenu_sub_Electronics_0_Motorola%20razr&fm=organic&iid=dd9f0b18-34d7-4201-acb8-269dac3c02d4.MOBFRSB9ZJBRDVCD.SEARCH&ssid=dl9r9qn1280000001600250153536,1,1,28,0.5431965170419413,27,218596,Flippable and Pocket-Ready Design,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
Motorola Razr (Black  128 GB),Motorola,-224005304,Motorola Razr ,https://www.flipkart.com,1888217407,1888217407,1888217407,6 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Display,16MP Rear Camera | 5MP Front Camera,2510 mAh Battery,SDM710 Processor,Interactive Quick View Display,Home,Mobiles & Accessories,Mobiles,100326438,124999,116249,149999,16092020,https://www.flipkart.com\/motorola-razr-black-128-gb/p/itm4c4bee7d49861?pid=MOBFZZC4AWRCPCQY&lid=LSTMOBFZZC4AWRCPCQYMRFCGL&marketplace=FLIPKART&srno=b_1_2&otracker=nmenu_sub_Electronics_0_Motorola%20razr&fm=organic&iid=dd9f0b18-34d7-4201-acb8-269dac3c02d4.MOBFZZC4AWRCPCQY.SEARCH&ssid=dl9r9qn1280000001600250153536,1,1,48,0.5078279688633835,23,718932,Flippable and Pocket-Ready Design,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
