ItemName,Brand,ProductName,CompanyURL,ItemNumber,MPN,UPC,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,Cat_0,Cat_1,Cat_2,ID,Price,Cost,ListPrice,dt,ImageURL,Availability,OnSale,Inventory,Conversion_PCT,UnitsSold,Revenue
Infinix Hot 8 (Cosmic Purple  64 GB),Infinix,Infinix Hot 8 ,https://www.flipkart.com,-767634723,-767634723,-767634723,4 GB RAM | 64 GB ROM,16.56 cm (6.52 inch) HD+ Display,13MP + 2MP + Low Light Sensor | 8MP Front Camera,5000 mAh Li-ion Polymer Battery,Helio P22 (MTK6762) Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,Home,Mobiles & Accessories,Mobiles,1004463716,8499,7479,9999,28072020,https://www.flipkart.com\/infinix-hot-8-cosmic-purple-64-gb/p/itm176568dde7f63?pid=MOBFJJJV9QB8P4EU&lid=LSTMOBFJJJV9QB8P4EURBGGNV&marketplace=FLIPKART&srno=b_1_13&otracker=browse&fm=organic&iid=115e855e-f066-454c-b1e8-2782cf4e3c7e.MOBFJJJV9QB8P4EU.SEARCH&ssid=ujsdfivwj40000001595956520888,1,1,10,0.7903993671343214,29,463906
Infinix Hot 8 (Quetzal Cyan  64 GB),Infinix,Infinix Hot 8 ,https://www.flipkart.com,-1427866339,-1427866339,-1427866339,4 GB RAM | 64 GB ROM,16.56 cm (6.52 inch) HD+ Display,13MP + 2MP + Low Light Sensor | 8MP Front Camera,5000 mAh Li-ion Polymer Battery,Helio P22 (MTK6762) Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,Home,Mobiles & Accessories,Mobiles,1004463716,8499,8074,9999,28072020,https://www.flipkart.com\/infinix-hot-8-quetzal-cyan-64-gb/p/itm176568dde7f63?pid=MOBFJJJVH6QYNE3P&lid=LSTMOBFJJJVH6QYNE3PL86ZA6&marketplace=FLIPKART&srno=b_1_14&otracker=browse&fm=organic&iid=115e855e-f066-454c-b1e8-2782cf4e3c7e.MOBFJJJVH6QYNE3P.SEARCH&ssid=ujsdfivwj40000001595956520888,1,1,44,0.2541689414587056,22,308475
Infinix Hot 8 (Shark Grey  64 GB),Infinix,Infinix Hot 8 ,https://www.flipkart.com,-828644103,-828644103,-828644103,4 GB RAM | 64 GB ROM,16.56 cm (6.52 inch) HD+ Display,13MP + 2MP + Low Light Sensor | 8MP Front Camera,5000 mAh Li-ion Polymer Battery,Helio P22 (MTK6762) Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,Home,Mobiles & Accessories,Mobiles,1004463716,8499,7819,9999,28072020,https://www.flipkart.com\/infinix-hot-8-shark-grey-64-gb/p/itm176568dde7f63?pid=MOBFJJJVUFPVBAGC&lid=LSTMOBFJJJVUFPVBAGC5GJHX2&marketplace=FLIPKART&srno=b_1_15&otracker=browse&fm=organic&iid=115e855e-f066-454c-b1e8-2782cf4e3c7e.MOBFJJJVUFPVBAGC.SEARCH&ssid=ujsdfivwj40000001595956520888,1,1,42,0.7007307553655888,19,355808
Infinix Hot 7 (Midnight Black  64 GB),Infinix,Infinix Hot 7 ,https://www.flipkart.com,-756003824,-756003824,-756003824,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.72 cm (6.19 inch) HD+ Display,13MP + 2MP | 13MP + 2MP Dual Front Camera,4000 mAh Li-ion Polymer Battery,Helio P25 (MTK6757CD) Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,Home,Mobiles & Accessories,Mobiles,-1021052954,9999,8399,9900,28072020,https://www.flipkart.com\/infinix-hot-7-midnight-black-64-gb/p/itmfhvqduy3nrcuu?pid=MOBFHVQDJABWUVCV&lid=LSTMOBFHVQDJABWUVCVLRYA3F&marketplace=FLIPKART&srno=b_1_16&otracker=browse&fm=organic&iid=115e855e-f066-454c-b1e8-2782cf4e3c7e.MOBFHVQDJABWUVCV.SEARCH&ssid=ujsdfivwj40000001595956520888,1,1,30,0.3305807751895744,25,713923
Infinix S4 (Space Gray  32 GB),Infinix,Infinix S4 ,https://www.flipkart.com,1490601378,1490601378,1490601378,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.77 cm (6.21 inch) HD+ Display,13MP + 2MP Depth Sensor + 8MP Wide Angle sensor | 32MP Front Camera,4000 mAh Battery,2.0 GHz Helio P22 64-bit Octa Core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,Home,Mobiles & Accessories,Mobiles,646544299,9599,7871,9999,28072020,https://www.flipkart.com\/infinix-s4-space-gray-32-gb/p/itmfgju8hzamxzxx?pid=MOBFGJU8V3JMCZ5Z&lid=LSTMOBFGJU8V3JMCZ5ZWBXFD1&marketplace=FLIPKART&srno=b_1_17&otracker=browse&fm=organic&iid=115e855e-f066-454c-b1e8-2782cf4e3c7e.MOBFGJU8V3JMCZ5Z.SEARCH&ssid=ujsdfivwj40000001595956520888,1,1,20,0.16071622771873229,19,376781
Infinix Note 5 (Berlin Gray  32 GB),Infinix,Infinix Note 5 ,https://www.flipkart.com,-474607659,-474607659,-474607659,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,15.21 cm (5.99 inch) Full HD+ Display,12MP Rear Camera | 16MP Front Camera,4500 mAh Li-ion Polymer Battery,Mediatek helio P23 Octa core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,Home,Mobiles & Accessories,Mobiles,1849076806,7599,6231,10999,28072020,https://www.flipkart.com\/infinix-note-5-berlin-gray-32-gb/p/itmf84r83q9zz8x6?pid=MOBF84R8KTMS8MHB&lid=LSTMOBF84R8KTMS8MHB2BGB44&marketplace=FLIPKART&srno=b_1_18&otracker=browse&fm=organic&iid=115e855e-f066-454c-b1e8-2782cf4e3c7e.MOBF84R8KTMS8MHB.SEARCH&ssid=ujsdfivwj40000001595956520888,1,1,20,0.38095717914497207,39,859173
Infinix Hot S3X (Tradew Gray  32 GB),Infinix,Infinix Hot S3X ,https://www.flipkart.com,951153546,951153546,951153546,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 16MP Front Camera,4000 mAh Li-ion Polymer Battery,Qualcomm Snapdragon Octa-core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,Home,Mobiles & Accessories,Mobiles,-682017546,10999,10339,10800,28072020,https://www.flipkart.com\/infinix-hot-s3x-tradew-gray-32-gb/p/itmfaqv6agscjwyx?pid=MOBF9V6QY25HUTHX&lid=LSTMOBF9V6QY25HUTHXRDMWBM&marketplace=FLIPKART&srno=b_1_19&otracker=browse&fm=organic&iid=115e855e-f066-454c-b1e8-2782cf4e3c7e.MOBF9V6QY25HUTHX.SEARCH&ssid=ujsdfivwj40000001595956520888,1,1,42,0.6529540697798943,45,701935
Infinix S4 (Twilight Purple  32 GB),Infinix,Infinix S4 ,https://www.flipkart.com,-932972923,-932972923,-932972923,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.77 cm (6.21 inch) HD+ Display,13MP + 2MP Depth Sensor + 8MP Wide Angle sensor | 32MP Front Camera,4000 mAh Battery,2.0 GHz Helio P22 64-bit Octa Core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,Home,Mobiles & Accessories,Mobiles,646544299,9599,8351,9999,28072020,https://www.flipkart.com\/infinix-s4-twilight-purple-32-gb/p/itmfgju8hzamxzxx?pid=MOBFGJU8NKGEQ2HR&lid=LSTMOBFGJU8NKGEQ2HRNXMXGP&marketplace=FLIPKART&srno=b_1_20&otracker=browse&fm=organic&iid=115e855e-f066-454c-b1e8-2782cf4e3c7e.MOBFGJU8NKGEQ2HR.SEARCH&ssid=ujsdfivwj40000001595956520888,1,1,33,0.5476845103087902,18,416932
Infinix Hot S3X (Milan Black  32 GB),Infinix,Infinix Hot S3X ,https://www.flipkart.com,-1249875663,-1249875663,-1249875663,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 16MP Front Camera,4000 mAh Li-ion Polymer Battery,Qualcomm Snapdragon Octa-core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,Home,Mobiles & Accessories,Mobiles,-682017546,10999,9239,10800,28072020,https://www.flipkart.com\/infinix-hot-s3x-milan-black-32-gb/p/itmfaqv6agscjwyx?pid=MOBF9V6QYJDGYW3W&lid=LSTMOBF9V6QYJDGYW3WUF6NPL&marketplace=FLIPKART&srno=b_1_21&otracker=browse&fm=organic&iid=115e855e-f066-454c-b1e8-2782cf4e3c7e.MOBF9V6QYJDGYW3W.SEARCH&ssid=ujsdfivwj40000001595956520888,1,1,26,0.3829708452884555,12,980495
Infinix Smart 2 (Sandstone Black  32 GB),Infinix,Infinix Smart 2 ,https://www.flipkart.com,941173235,941173235,941173235,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,13.84 cm (5.45 inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,3050 mAh Li-ion Polymer Battery,MTK6739 64 bit Quad Core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,Home,Mobiles & Accessories,Mobiles,1374739963,7499,6749,7999,28072020,https://www.flipkart.com\/infinix-smart-2-sandstone-black-32-gb/p/itmf7wy6w29wymyp?pid=MOBF7F4YZEJZGYTB&lid=LSTMOBF7F4YZEJZGYTBQYYUWE&marketplace=FLIPKART&srno=b_1_22&otracker=browse&fm=organic&iid=115e855e-f066-454c-b1e8-2782cf4e3c7e.MOBF7F4YZEJZGYTB.SEARCH&ssid=ujsdfivwj40000001595956520888,1,1,32,0.8789512773230633,44,201922
Infinix Smart 2 (Serene Gold  32 GB),Infinix,Infinix Smart 2 ,https://www.flipkart.com,-292481200,-292481200,-292481200,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,13.84 cm (5.45 inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,3050 mAh Li-ion Polymer Battery,MTK6739 64 bit Quad Core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,Home,Mobiles & Accessories,Mobiles,1374739963,7499,6674,7999,28072020,https://www.flipkart.com\/infinix-smart-2-serene-gold-32-gb/p/itmf7wy6w29wymyp?pid=MOBF7F4YZVCTAWYU&lid=LSTMOBF7F4YZVCTAWYUKWVFH4&marketplace=FLIPKART&srno=b_1_23&otracker=browse&fm=organic&iid=115e855e-f066-454c-b1e8-2782cf4e3c7e.MOBF7F4YZVCTAWYU.SEARCH&ssid=ujsdfivwj40000001595956520888,1,1,29,0.11041896224230907,43,809628
Infinix Note 5 (Ice Blue  64 GB),Infinix,Infinix Note 5 ,https://www.flipkart.com,-1663970782,-1663970782,-1663970782,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,15.21 cm (5.99 inch) Full HD+ Display,12MP Rear Camera | 16MP Front Camera,4500 mAh Li-ion Polymer Battery,Mediatek helio P23 Octa core Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,,,Home,Mobiles & Accessories,Mobiles,1849076806,7699,7160,12999,28072020,https://www.flipkart.com\/infinix-note-5-ice-blue-64-gb/p/itmf84r8hrdzuzvf?pid=MOBF84R8XBBNSGYQ&lid=LSTMOBF84R8XBBNSGYQV8OTHD&marketplace=FLIPKART&srno=b_1_24&otracker=browse&fm=organic&iid=115e855e-f066-454c-b1e8-2782cf4e3c7e.MOBF84R8XBBNSGYQ.SEARCH&ssid=ujsdfivwj40000001595956520888,1,1,38,0.07388276777985181,21,329473
Motorola Razr (Black  128 GB),Motorola,Motorola Razr ,https://www.flipkart.com,-824860713,-824860713,-824860713,6 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Display,16MP Rear Camera | 5MP Front Camera,2510 mAh Battery,SDM710 Processor,Interactive Quick View Display,Flippable and Pocket-Ready Design,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,Home,Mobiles & Accessories,Mobiles,1744046230,124999,106249,149999,28072020,https://www.flipkart.com\/motorola-razr-black-128-gb/p/itm4c4bee7d49861?pid=MOBFZZC4AWRCPCQY&lid=LSTMOBFZZC4AWRCPCQYMRFCGL&marketplace=FLIPKART&srno=b_1_1&otracker=nmenu_sub_Electronics_0_Motorola%20razr&fm=organic&iid=20ecc782-8f9d-47f8-879d-9bf3c67e617a.MOBFZZC4AWRCPCQY.SEARCH&ssid=bt6xnw8zz40000001595956522318,1,1,24,0.9401083238648477,49,320482
Motorola Razr (Gold  128 GB),Motorola,Motorola Razr ,https://www.flipkart.com,1192273980,1192273980,1192273980,6 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Display,16MP Rear Camera | 5MP Front Camera,2510 mAh Battery,SDM710 Processor,Interactive Quick View Display,Flippable and Pocket-Ready Design,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,,Home,Mobiles & Accessories,Mobiles,1744046230,124999,106249,149999,28072020,https://www.flipkart.com\/motorola-razr-gold-128-gb/p/itm160c3d63385fb?pid=MOBFRSB9ZJBRDVCD&lid=LSTMOBFRSB9ZJBRDVCD13CZBB&marketplace=FLIPKART&srno=b_1_2&otracker=nmenu_sub_Electronics_0_Motorola%20razr&fm=organic&iid=20ecc782-8f9d-47f8-879d-9bf3c67e617a.MOBFRSB9ZJBRDVCD.SEARCH&ssid=bt6xnw8zz40000001595956522318,1,1,21,0.5199390947549472,14,639454
